codigo;codbarras;descrip;exisMerida;exisCaracas;exisOriente;marca;Precio;Oferta;Grupo;Vence;Principio;Escala;DescXEscala;Bonifica;CantBonifica
759849-1;7597467000849;ADHESIVO MICROPORE 3 X5YDS CAJA X 6 PROMEINT;39;55;0;PROMEINT;460.02;460.02;MISCELANEOS;2026-06-25;;0.00;0.00;0.000;0.000
796529;796029455289;ADHESIVO PLAST TRANSP 2,54CMX 4,57 CJA X 12 B;6;0;1;BRIUTCARE;13.50;477.24;DESCARTABLES;2028-08-25;;0.00;0.00;0.000;0.000
796530;723592772703;ADHESIVO TELA 5.08CM X 9,14MT 2¨ CAJA X 6 BRI;15;0;0;BRIUTCARE;28.75;1016.00;DESCARTABLES;2028-08-25;;0.00;0.00;0.000;0.000
01190414-1;;ADHESIVO TELA DURAP PIEL 2X10YDS CAJA X 6 ROS;0;2;0;ROSPITAL;961.76;961.76;DESCARTABLES;2025-04-25;;0.00;0.00;0.000;0.000
01190413-1;;ADHESIVO TELA DURAPORE 1X10YDS CAJA X 12 ROSP;0;2;0;ROSPITAL;971.05;971.05;DESCARTABLES;NULL;;0.00;0.00;0.000;0.000
168085-1;7597467000702;ADHESIVO TRANSPORE 1¨X5 YDS CAJA X12 PROMEIN;4;32;1;PROMEINT;513.76;513.76;DESCARTABLES;2026-06-25;;0.00;0.00;0.000;0.000
168086-1;7597467000719;ADHESIVO TRANSPORE 2¨X5 YDS CAJA X 6 PROMEINT;37;362;8;PROMEINT;513.76;513.76;DESCARTABLES;2026-02-25;;0.00;0.00;0.000;0.000
5002;6920210513029;AEROCHAMBERS ADULTO BIO-MERCY;31;23;40;BIOMERCY;707.83;707.83;DESCARTABLES;2027-05-25;;0.00;0.00;0.000;0.000
5001;6920210513012;AEROCHAMBERS PEDIATRICO BIO-MERCY;0;0;16;BIOMERCY;674.12;674.12;DESCARTABLES;NULL;;0.00;0.00;0.000;0.000
20200;7591818210406;AEROFLAT SUSP ORAL 80 MG X 20 ML COFASA;42;107;0;COFASA;260.27;260.27;MEDICAMENTOS;2025-11-25;METOCLOPRAMIDA-DIMETICONA;0.00;0.00;0.000;0.000
202022;7591818210321;AEROFLAT X 30 CAPSULAS COFASA;102;40;35;COFASA;201.66;201.66;MEDICAMENTOS;2026-06-25;METOCLOPRAMIDA-DIMETICONA;0.00;0.00;0.000;0.000
47717;7591196007186;AFLAMAX 50 MG  X 10 TAB OFTALMI;12804;16195;5866;OFTALMI;47.05;47.05;MEDICAMENTOS;2025-08-25;DICLOFENAC POTASICO ;0.00;0.00;0.000;0.000
10945;7591196004451;AFLAMAX 50 MG  X 20 TAB OFTALMI;7001;5308;2420;OFTALMI;87.91;87.91;MEDICAMENTOS;2025-08-25;DICLOFENAC POTASICO ;0.00;0.00;0.000;0.000
121213;7591619163024;AFOKLIN 10 MG X 20 COMP KLINOS;58;105;0;KLINOS;72.24;72.24;MEDICAMENTOS;2024-10-25;ACIDO FOLICO;0.00;0.00;0.000;0.000
12121;7591619163017;AFOKLIN 5 MG X 20 COMP KLINOS;305;1838;119;KLINOS;41.28;41.28;MEDICAMENTOS;2024-09-25;ACIDO FOLICO;0.00;0.00;0.000;0.000
20020;7591619163031;AFOKLIN GOTAS 15 ML KLINOS;336;42;40;KLINOS;215.43;215.43;MEDICAMENTOS;2025-02-25;ACIDO FOLICO;0.00;0.00;0.000;0.000
475363;7596211001156;AGUA MICELAR ZOAH;87;20;48;ZOAH;182.03;182.03;MISCELANEOS;2026-04-25;MIEL, EXTRACTO DE LEVADURA, NIACINAMIDE;0.00;0.00;0.000;0.000
9992;7591956110248;AGUA OXIGENADA 10 V/V 3% 1000CC EL GUARDIAN;292;42;25;FARMAQUIMICA;85.04;85.04;MISCELANEOS;2027-02-25;;0.00;0.00;0.000;0.000
9995;7591956110217;AGUA OXIGENADA 10 V/V 3% 120CC EL GUARDIAN;443;500;155;FARMAQUIMICA;20.83;20.83;MISCELANEOS;2027-02-25;;0.00;0.00;0.000;0.000
9994;7591956110224;AGUA OXIGENADA 10 V/V 3% 240CC EL GUARDIAN;514;795;83;FARMAQUIMICA;30.41;30.41;MISCELANEOS;2027-02-25;;0.00;0.00;0.000;0.000
9993;7591956110231;AGUA OXIGENADA 10 V/V 3% 500CC EL GUARDIAN;595;167;266;FARMAQUIMICA;48.03;48.03;MISCELANEOS;2027-02-25;;0.00;0.00;0.000;0.000
32465;7593255000114;AGUA OXIGENADA 3% 10 VOL X 500 CC;0;0;2;ALNA;43.37;43.37;MISCELANEOS;2025-11-25;;0.00;0.00;0.000;0.000
05013;7593255000138;AGUA OXIGENADA 3% 3.785ML X 1 ALNA;0;1;0;ALNA;314.16;314.16;MISCELANEOS;NULL;;0.00;0.00;0.000;0.000
100022-1;7597467000771;AGUJA ESPINAL NRO 25G X 1 CAJA X 50 PLUSMED;12;13;10;PLUSMEDIC;1533.80;1533.80;DESCARTABLES;2026-03-25;;0.00;0.00;0.000;0.000
100021-1;7597467000788;AGUJA ESPINAL NRO 26G X 1 CAJA X 50 PLUSMED;10;14;19;PLUSMEDIC;1533.80;1533.80;DESCARTABLES;2026-03-25;;0.00;0.00;0.000;0.000
100031-1;7597467000795;AGUJA ESPINAL NRO 27G X 1 CAJA X 50 PLUSMEDIC;27;16;20;PLUSMEDIC;1533.80;1533.80;DESCARTABLES;2026-03-25;;0.00;0.00;0.000;0.000
10084;7597467001693;AGUJA HIPODERMICA 23 X 1 1/2 CAJA X 100 PLUSM;90;96;39;PLUSMEDIC;111.11;111.11;MISCELANEOS;2025-04-25;;0.00;0.00;0.000;0.000
10083;7597467001686;AGUJA HIPODERMICA 23 X 1 CAJA X 100 PLUSMEDIC;87;100;35;PLUSMEDIC;111.11;111.11;MISCELANEOS;2025-04-25;;0.00;0.00;0.000;0.000
10085;7597467001709;AGUJA HIPODERMICA 30 X 1/2 CAJA X 100 PLUSMED;96;96;38;PLUSMEDIC;201.32;201.32;MISCELANEOS;2025-04-25;;0.00;0.00;0.000;0.000
146046;7703763169405;AIREX 0,05% X 15ML;59;115;88;PHARMETIQUE CS;94.40;94.40;MEDICAMENTOS;2025-03-25;OXIMETAZOLINA CLORHIDRATO (0,05%);0.00;0.00;0.000;0.000
21001;7591818111017;AIRFEN ADULTO 0.05% X 15ml COFASA;24;20;27;COFASA;139.19;139.19;MEDICAMENTOS;2026-09-25;OXIMETAZOLINA ;0.00;0.00;0.000;0.000
21010;7591818111024;AIRFEN PEDIATRICO 0.025% X 15ml COFASA;71;36;42;COFASA;139.19;139.19;MEDICAMENTOS;2026-09-25;OXIMETAZOLINA ;0.00;0.00;0.000;0.000
10948;7591196002563;AIRON 10MG X 10 TA OFTALMI;1609;1054;532;OFTALMI;95.19;95.19;MEDICAMENTOS;2025-02-25;MONTELUKAST;0.00;0.00;0.000;0.000
11000;7591196002808;AIRON 10MG X 30 TAB OFTALMI;1022;592;120;OFTALMI;243.58;243.58;MEDICAMENTOS;2025-11-25;MONTELUKAST;0.00;0.00;0.000;0.000
10947;7591196002952;AIRON 4MG  X 10 TA OFTALMI;1094;445;189;OFTALMI;56.23;56.23;MEDICAMENTOS;2025-06-25;MONTELUKAST;0.00;0.00;0.000;0.000
759945;7591196002945;AIRON 4MG  X 30 TAB OFTALMI;741;126;138;OFTALMI;148.92;148.92;MEDICAMENTOS;2025-12-25;MONTELUKAST;0.00;0.00;0.000;0.000
109491;7591196002792;AIRON 5MG  X 30 TAB OFTALMI;907;380;247;OFTALMI;188.92;188.92;MEDICAMENTOS;2025-12-25;MONTELUKAST;0.00;0.00;0.000;0.000
10946;7591196002549;AIRON 5MG X 10 TA OFTALMI;1308;423;257;OFTALMI;79.39;79.39;MEDICAMENTOS;2025-07-25;MONTELUKAST;0.00;0.00;0.000;0.000
50333;7592601100645;ALANTAMIDA 0,5%-0,4%CREMA X 20GRS MEYER;1029;1060;261;MEYER;188.80;188.80;MEDICAMENTOS;2026-10-25;CLORURO DE DECUALINO-ALANTOINA;0.00;0.00;0.000;0.000
301404;7598981000414;ALBENDANZOL SUSP ORAL 400mMG/5ML X 10ML VITAL;404;397;324;UNILINK PHARMA;54.08;54.08;MEDICAMENTOS;2026-06-25;ALBENDAZOL ;0.00;0.00;0.000;0.000
44010;7591519007022;ALBENDAZOL 200 MG TAB X 2 T. FRUT CALOX;602;0;164;CALOX;39.40;39.40;MEDICAMENTOS;2026-01-25;ALBENDAZOL ;0.00;0.00;0.000;0.000
56989;7594001100263;ALBENDAZOL 200 MG X 2 TABLETAS PLUSANDEX;0;0;0;PLUSANDEX;28.38;28.38;MEDICAMENTOS;NULL;ALBENDAZOL ;0.00;0.00;0.000;0.000
36239;7703712036239;ALBENDAZOL SUSP 4% X 50 SACHETS QUALITYMED;24;13;1;COASPHARMA;783.09;783.09;MEDICAMENTOS;2025-04-25;ALBENDAZOL (4%);0.00;0.00;0.000;0.000
140226;7592454120364;ALBENDAZOL SUSP 400MG/20ML PEDIATRIC LA SANTE;399;669;331;LA SANTE;101.07;101.07;MEDICAMENTOS;2025-09-25;ALBENDAZOL ;0.00;0.00;0.000;0.000
775634;7750215796634;ALBENDAZOL SUSP. ORAL 100MG / 5ML 20ML PORTUG;64;48;41;PORTUGAL;88.36;88.36;MEDICAMENTOS;2026-06-25;ALBENDAZOL ;0.00;0.00;0.000;0.000
65833;7599028000589;ALCANFOR 10GR LYA;135;25;35;LYA;93.15;83.84;MISCELANEOS;2026-12-25;ALCANFOR;2.00;10.00;0.000;0.000
85471-1;7591616000278;ALCOHOL ABSOLUTO 1LT BIOFARCO;0;24;4;BIOFARCO;299.79;299.79;MISCELANEOS;2025-07-25;ALCOHOL ABSOLUTO;0.00;0.00;0.000;0.000
40877;7599028000039;ALCOHOL ABSOLUTO 96% 30ML LYA;158;72;38;LYA;61.48;61.48;MISCELANEOS;2026-10-25;ALCOHOL ABSOLUTO;0.00;0.00;0.000;0.000
00444-1;7591616000285;ALCOHOL ABSOLUTO X 240CC BIOFARCO;0;68;27;BIOFARCO;141.90;141.90;MISCELANEOS;NULL;ALCOHOL ABSOLUTO;0.00;0.00;0.000;0.000
53298-1;7591616000308;ALCOHOL ABSOLUTO X 500CC BIOFARCO;0;0;14;BIOFARCO;211.56;211.56;MISCELANEOS;NULL;ALCOHOL ABSOLUTO;0.00;0.00;0.000;0.000
48656-1;7591616000315;ALCOHOL ABSOLUTO X 60CC BIOFARCO;2;0;0;BIOFARCO;64.50;64.50;MISCELANEOS;2026-11-25;ALCOHOL ABSOLUTO;0.00;0.00;0.000;0.000
306;7596139004277;ALCOHOL AL 70% 240ML  SOMTEX;0;3;43;SOMA;68.76;65.32;MISCELANEOS;NULL;ALCOHOL (70%);1.00;5.00;0.000;0.000
9996;7592044000113;ALCOHOL ANTISEPTICA AL 70% X 1000CC EL GUARDI;775;660;219;FARMAQUIMICA;140.67;140.67;MISCELANEOS;2031-02-25;ALCOHOL ISOPROPILICO;0.00;0.00;0.000;0.000
9999;7592044000083;ALCOHOL ANTISEPTICA AL 70% X 120CC EL GUARDIA;1109;1216;589;FARMAQUIMICA;25.97;25.97;MISCELANEOS;2031-02-25;ALCOHOL ISOPROPILICO;0.00;0.00;0.000;0.000
9998;7592044000090;ALCOHOL ANTISEPTICA AL 70% X 240CC EL GUARDIA;810;1200;984;FARMAQUIMICA;42.40;42.40;MISCELANEOS;2031-02-25;ALCOHOL ISOPROPILICO;0.00;0.00;0.000;0.000
9997;7592044000106;ALCOHOL ANTISEPTICA AL 70% X 500CC EL GUARDIA;246;932;306;FARMAQUIMICA;74.48;74.48;MISCELANEOS;2031-02-25;ALCOHOL ISOPROPILICO;0.00;0.00;0.000;0.000
75369;7593255000275;ALCOHOL ANTISEPTICO AL 70%  950 CC ALNA;0;0;1;ALNA;161.31;161.31;MISCELANEOS;2025-11-25;ALCOHOL ISOPROPILICO;0.00;0.00;0.000;0.000
759806-1;7591616001992;ALCOHOL ANTISEPTICO AL 70% X 1000ML BIOFARCO;0;0;34;BIOFARCO;307.02;307.02;MISCELANEOS;NULL;ALCOHOL ISOPROPILICO;0.00;0.00;0.000;0.000
15187;7593255000244;ALCOHOL ANTISEPTICO AL 70% X 100CC  ALNA;0;0;2;ALNA;23.27;23.27;MISCELANEOS;NULL;ALCOHOL ISOPROPILICO;0.00;0.00;0.000;0.000
05024;7593255001470;ALCOHOL ATOMIZADO 120 CC X 1 ALNA;0;0;175;ALNA;33.32;33.32;MISCELANEOS;NULL;ALCOHOL ABSOLUTO;0.00;0.00;0.000;0.000
05007;7593255001494;ALCOHOL ATOMIZADO 500 CC X 1 ALNA;0;0;41;ALNA;88.85;88.85;MISCELANEOS;NULL;ALCOHOL ABSOLUTO;0.00;0.00;0.000;0.000
180522;7591808526258;ALDER CREMA ANTI-ESTRIAS 80G VITA;0;19;14;VITA C.A.;229.19;229.19;MISCELANEOS;NULL;;0.00;0.00;0.000;0.000
10960;7591196002693;ALERGOT AL 0.05% SOL OFT X 5CC OFTALMI;78;66;65;OFTALMI;358.73;358.73;MEDICAMENTOS;2024-09-25;AZELASTINE;0.00;0.00;0.000;0.000
10950;7591196003430;ALFADYN 0,20% SOL OFT X 5ML OFTALMI;555;436;318;OFTALMI;402.27;402.27;MEDICAMENTOS;2025-08-25;BRIIMONIDINA;0.00;0.00;0.000;0.000
77106;733739100184;ALFALFA 650MG X 250 TAB NOW;0;21;20;NOW;498.07;498.07;MEDICAMENTOS;NULL;ALFALFA-VITAMINA K;0.00;0.00;0.000;0.000
806002;7592803003959;ALGIOL 2,5 MG COMP x 30 DOLLDER;87;74;62;DOLLDER;183.18;183.18;MEDICAMENTOS;2025-11-25;BISOPROLOL;0.00;0.00;0.000;0.000
806022;7592803003973;ALGIOL 5 MG COMP x 30 DOLLDER;137;139;31;DOLLDER;196.08;196.08;MEDICAMENTOS;2025-11-25;BISOPROLOL;0.00;0.00;0.000;0.000
806060;7592803004147;ALGIOL HCT 5MG - 6.25 MG 30 COMP DOLLDER;20;126;22;DOLLDER;312.18;312.18;MEDICAMENTOS;2025-06-25;BISOPROLOL;0.00;0.00;0.000;0.000
169859;7597467000733;ALGODON ROLLO 500GR PLUSMEDIC;0;53;22;PLUSMEDIC;185.33;185.33;MISCELANEOS;NULL;;0.00;0.00;0.000;0.000
05303;7592806133011;ALGOREN 10 MG EST. X 20 TABLETAS RONAVA;37;59;43;RONAVA;113.52;113.52;MEDICAMENTOS;2028-10-25;PROPANOLOL;0.00;0.00;0.000;0.000
05304;7592806133028;ALGOREN 40 MG EST. X 20 TABLETAS RONAVA;83;0;34;RONAVA;154.80;154.80;MEDICAMENTOS;2028-11-25;PROPANOLOL;0.00;0.00;0.000;0.000
80162;7591243801620;ALIPAL FORTE  D/N X 6 TAB  BIOTECH;228;102;48;BIOTECH;107.97;107.97;MEDICAMENTOS;2024-10-25;ACETAMINOFEN -CLORFENIRAMINA ;0.00;0.00;0.000;0.000
100732;7592432000084;ALIVAX FORTE 650 MG DISP X 25 BLISTER VIVAX;0;0;21;VIVAX;258.00;258.00;MEDICAMENTOS;NULL;ACETAMINOFEN;0.00;0.00;0.000;0.000
101033;7592432010335;ALIVAX FORTE 650mg CAP x 10 CONSUMO;0;0;472;VIVAX;49.99;49.99;MEDICAMENTOS;NULL;ACETAMINOFEN;0.00;0.00;0.000;0.000
56289;7591585116000;ALIVET 4D (DIAS X8CR + NOC X4CR) LETI;152;226;65;LETI;115.53;115.53;MEDICAMENTOS;2025-10-25;ACETAMINOFEN - CAFEINA - CLORFENIRAMINA;0.00;0.00;0.000;0.000
11617;7591585116178;ALIVET LIMON 10G GRA X 6 SOBRES GENVEN;188;147;157;GENVEN;179.81;179.81;MEDICAMENTOS;2026-01-25;ACETAMINOFEN - CAFEINA - CLORFENIRAMINA;0.00;0.00;0.000;0.000
11667;7591585116673;ALIVET NOCHE FORTE 10G GRAN X6 SOB LETI;289;288;81;LETI;190.33;190.33;MEDICAMENTOS;2025-05-25;ACETAMINOFEN - CAFEINA - CLORFENIRAMINA;0.00;0.00;0.000;0.000
21675;7591585216755;ALIVET PEDIAT 125MG-0,5MG/5ML SOL ORAL GENVEN;77;32;55;LETI;152.03;152.03;MEDICAMENTOS;2026-03-25;ACETAMINOFEN -CLORFENIRAMINA ;0.00;0.00;0.000;0.000
25954;7591585216601;ALIVETFA X 20 CR LETI;2;0;0;LETI;340.36;340.36;MEDICAMENTOS;2024-11-25;ACETAMINOFEN - CAFEINA - CLORFENIRAMINA;0.00;0.00;0.000;0.000
145491;7703763722686;ALLERFEX 120mg x 10 TAB REC PHARMETIQUE;0;86;16;PHARMETIQUE;76.92;76.92;MEDICAMENTOS;NULL;FEXOFENADINA ;0.00;0.00;0.000;0.000
11208;7591585112439;ALLIXON NARANJA FCO X 240ML GENVEN;0;0;0;GENVEN;79.76;79.76;MEDICAMENTOS;NULL;VITAMINA A -VITAMINA D;0.00;0.00;0.000;0.000
1061688;18906047594900;ALOPURINOL 100 MG X 100 TABLETAS JMW;58;78;39;UNILINK PHARMA;268.95;268.95;MEDICAMENTOS;2024-10-25;ALOPURINOL;0.00;0.00;0.000;0.000
759137;7598176000137;ALOPURINOL 100 MG X 30 TAB ANGELUS;68;32;14;ANGELUS;103.66;103.66;MEDICAMENTOS;2025-07-25;ALOPURINOL;0.00;0.00;0.000;0.000
90015;7591020005296;ALPRAM 0.5 MG X 30 TAB VALMOR;1106;1766;1061;VALMOR;130.30;130.30;PSICOTROPICOS;2028-10-25;ALPRAZOLAM ;0.00;0.00;0.000;0.000
14526;7591020005302;ALPRAM 1.0 MG X 30 TAB VALMOR;933;1713;1145;VALMOR;182.80;182.80;PSICOTROPICOS;2027-11-25;ALPRAZOLAM ;0.00;0.00;0.000;0.000
26057;7591020005319;ALPRAM 2.0 MG X 30 TAB VALMOR;896;1781;1126;VALMOR;250.77;250.77;PSICOTROPICOS;2027-10-25;ALPRAZOLAM ;0.00;0.00;0.000;0.000
20006;7591519317824;ALPRAMACK 1MG X 30 TAB MCK;0;32;0;MCK;88.96;88.96;PSICOTROPICOS;NULL;ALPRAZOLAM ;0.00;0.00;0.000;0.000
7567;7591519000467;ALPRAZOLAM 0.5MG TAB X 30 CALOX;504;437;607;CALOX;105.92;105.92;PSICOTROPICOS;2026-08-25;ALPRAZOLAM ;0.00;0.00;0.000;0.000
141101;7591519001495;ALPRAZOLAM 1MG TAB X 30 CALOX;506;321;389;CALOX;152.85;152.85;PSICOTROPICOS;2026-06-25;ALPRAZOLAM ;0.00;0.00;0.000;0.000
0252;7598578000391;ALPRAZOLAM 1MG X 30 TAB DAC 55;0;11;0;DAC 55;43.34;43.34;PSICOTROPICOS;NULL;ALPRAZOLAM ;0.00;0.00;0.000;0.000
75947;7592601201045;ALSART 160MG X 10 CAP MEYER;220;0;263;MEYER;178.48;178.48;MEDICAMENTOS;2025-03-25;VALSARTAN;0.00;0.00;0.000;0.000
95745;7592601201052;ALSART 160MG X 30 CAP MEYER;397;236;148;MEYER;455.02;455.02;MEDICAMENTOS;2026-01-25;VALSARTAN;0.00;0.00;0.000;0.000
75948;7592601201021;ALSART 80MG X 10 CAP MEYER;129;46;62;MEYER;140.49;140.49;MEDICAMENTOS;2028-11-25;VALSARTAN;0.00;0.00;0.000;0.000
025021101;7592601201038;ALSART 80MG X 30 CAP MEYER;60;0;0;MEYER;328.17;328.17;MEDICAMENTOS;2026-02-25;VALSARTAN;0.00;0.00;0.000;0.000
890045;8902502117045;ALUMA D SUSPENSION 200 ML LATTAN;51;17;0;LATTAN;243.81;243.81;MEDICAMENTOS;2026-04-25;BICARBONATO DE SODIO+ALGINATO DE SODIO;0.00;0.00;0.000;0.000
63586;7599028000596;ALUMBRE 20 G LYA;0;1;0;LYA;46.66;46.66;PATENTADOS NATURALES;NULL;ALUMBRE;0.00;0.00;0.000;0.000
05301;7592806133042;ALURON TAB 100MG X 30 RONAVA;0;18;13;RONAVA;180.60;180.60;MEDICAMENTOS;NULL;ALOPURINOL;0.00;0.00;0.000;0.000
05300;7592806133097;ALURON TAB 300MG X 20 COMP RONAVA;0;27;18;RONAVA;225.75;225.75;MEDICAMENTOS;NULL;ALOPURINOL;0.00;0.00;0.000;0.000
07150;7593090000089;AMARENFEM 150 MG X 1 CAPS BLANDA FC PHARMA;0;56;82;FC PHARMA;102.06;102.06;MEDICAMENTOS;NULL;ACIDO IBANDRONICO ;0.00;0.00;0.000;0.000
24000013;7501165006072;AMARYL M 2MG  - 1000 MG X 16 COMP REC SANOFI;0;7;16;SANOFI;421.06;421.06;MEDICAMENTOS;NULL;GLIMEPIRIDA;0.00;0.00;0.000;0.000
140228;7592454120203;AMBROXOL 15 MG/5ML JBE PED  X 120ML  LA SANTE;375;22;1;LA SANTE;126.72;126.72;MEDICAMENTOS;2025-04-25;AMBROXOL ;0.00;0.00;0.000;0.000
140227;7592454120302;AMBROXOL 30 mg/5 ml JBE X 120 ml AD  LA SANTE;0;8;0;LA SANTE;158.95;158.95;MEDICAMENTOS;NULL;AMBROXOL ;0.00;0.00;0.000;0.000
96855;7594000850923;AMBROXOL 30MG/5ML JBE ADU X 120ML BIOQUIMICA;0;0;287;BIOQUIMICA;96.75;96.75;MEDICAMENTOS;NULL;AMBROXOL ;0.00;0.00;0.000;0.000
3014605;7598981000605;AMBROXOL JARABE PED 15MG/5ML X 120 ML JMW;0;337;251;ZENITH HEALTH;65.83;65.83;MEDICAMENTOS;NULL;AMBROXOL ;0.00;0.00;0.000;0.000
96852;7594000850909;AMBROXOL PED JBE 15MG/5ML X 120ML BIOQUIMICA;258;431;102;BIOQUIMICA;95.95;95.95;MEDICAMENTOS;2026-11-25;AMBROXOL ;0.00;0.00;0.000;0.000
96857;7594000851593;AMBROXOL-LORATADINA JBE 30MG/5ML X 120ML BIOQ;0;12;7;BIOQUIMICA;96.75;96.75;MEDICAMENTOS;NULL;AMBROXOL ;0.00;0.00;0.000;0.000
96958;7594000851586;AMBROXOL-LORATADINA JBE 30MG/5ML X 60ML BIOQ;0;0;83;BIOQUIMICA;79.01;79.01;MEDICAMENTOS;NULL;AMBROXOL ;0.00;0.00;0.000;0.000
202126;8906112611290;AMICOPRA 500 MG/2ML IM/IV ADN MEDICAL;96;32;19;ADN MEDICAL;44.96;42.71;INYECTABLES;2026-03-25;AMIKACINA;1.00;5.00;0.000;0.000
142820;8908003460512;AMIKACINA 100 MG/2 ML X 10 AMP KMPLUS;24;33;55;KMPLUS;271.80;271.80;INYECTABLES;2025-04-25;AMIKACINA;0.00;0.00;0.000;0.000
230058-1;736372230058;AMIKACINA 500MG IM/IV X 1 VIAL GLOBAL MEDIC;622;184;562;GLOBAL MEDIC;52.24;48.58;INYECTABLES;2024-10-25;AMIKACINA;1.00;7.00;0.000;0.000
694454-1;6942189211454;AMIKACINA AMP 500MG/2ML  X 10 AMP KMPLUS;66;124;114;KMPLUS;438.21;438.21;INYECTABLES;2025-07-25;AMIKACINA;0.00;0.00;0.000;0.000
1064267;8904180213057;AMINOFILINA 250MG/10ML (NEUMIFILIN) X5 AMP;81;91;79;JMW;152.81;152.81;INYECTABLES;2024-09-25;AMINOFILINA (250 mg / 10 ml);0.00;0.00;0.000;0.000
5572;;AMINOFILINA 250MG/10ML I.V AMP BIOSANO;0;0;47;BIOSANO;31.57;31.57;INYECTABLES;NULL;AMINOFILINA (0,125 g);0.00;0.00;0.000;0.000
188905;18906047595525;AMIODARONA + HIDROCLORURO 200MG X 100 TAB JMW;61;27;134;JMW;1367.81;1367.81;MEDICAMENTOS;2024-11-25;AMIODARONA;0.00;0.00;0.000;0.000
653949;8904306500856;AMIODARONA - PRISMADARONE 200MG X100TAB PRISM;23;0;0;PRISM;792.53;792.53;MEDICAMENTOS;2026-07-25;AMIODARONA;0.00;0.00;0.000;0.000
85985;7591243801750;AMIODARONA 200MG X 10 TAB BIOTECH;23;385;264;BIOTECH;199.95;199.95;MEDICAMENTOS;2025-10-25;AMIODARONA;0.00;0.00;0.000;0.000
09015;7591020003131;AMIODARONA 200MG X 10 TAB GENCER;434;368;108;GENCER;197.48;197.48;MEDICAMENTOS;2028-09-25;AMIODARONA;0.00;0.00;0.000;0.000
100015;7591020003247;AMLODIPINA 10 MG X 10 TAB GENCER;103;114;65;GENCER;46.79;46.79;MEDICAMENTOS;2024-12-25;AMLODIPINA;0.00;0.00;0.000;0.000
20011;7591519001358;AMLODIPINA 10MG x 10 TAB. CALOX;194;375;177;CALOX INTERNACIONAL;35.91;35.91;MEDICAMENTOS;2025-10-25;AMLODIPINA;0.00;0.00;0.000;0.000
7817;7591585178176;AMLODIPINA 10MG x 10 TAB.GENVEN;156;147;52;LETI;29.04;29.04;MEDICAMENTOS;2026-02-25;AMLODIPINA;0.00;0.00;0.000;0.000
7563;7597758000763;AMLODIPINA 10MG X 30 TAB ALESS PHARMACEUTICAL;1144;28;0;ALESS;40.20;40.20;ESPECIALES;2024-12-25;AMLODIPINA;0.00;0.00;0.000;0.000
20010;7591519001648;AMLODIPINA 10mg x 30 TAB. CALOX;144;80;130;CALOX;72.51;72.51;MEDICAMENTOS;2025-11-25;AMLODIPINA;0.00;0.00;0.000;0.000
140232;7592454887014;AMLODIPINA 5 MG TAB X 10 LA SANTE;742;387;712;LA SANTE;43.23;43.23;MEDICAMENTOS;2026-01-25;AMLODIPINA;0.00;0.00;0.000;0.000
0004;;AMLODIPINA 5 MG X 10 TAB (BLIST) ALFA;3;1;0;ALFA;50.77;50.77;MEDICAMENTOS;2024-12-25;AMLODIPINA;0.00;0.00;0.000;0.000
0004-1;7468999191070;AMLODIPINA 5 MG X 100 TAB  ALFA;49;0;0;ALFA;509.33;509.33;MEDICAMENTOS;2024-12-25;AMLODIPINA;0.00;0.00;0.000;0.000
1063198;18906047595136;AMLODIPINA 5 MG X 100 TABLETAS JMW;120;159;384;JMW;54.21;54.21;MEDICAMENTOS;2025-02-25;AMLODIPINA;0.00;0.00;0.000;0.000
301424;7598981002456;AMLODIPINA 5 MG X 30 TAB JMW;138;354;360;UNILINK PHARMA;67.23;67.23;MEDICAMENTOS;2026-05-25;AMLODIPINA;0.00;0.00;0.000;0.000
890841;8901463160855;AMLODIPINA 5MG / VLSARTAN 160MG TAB X 10 BIUM;17;23;48;BIUMAK PHARMACEUTICALS;110.00;110.00;MEDICAMENTOS;2024-12-25;AMLODIPINA;0.00;0.00;0.000;0.000
17816;7591585178169;AMLODIPINA 5MG X 10 COMP LETI;61;82;13;LETI;35.70;35.70;MEDICAMENTOS;2027-02-25;AMLODIPINA;0.00;0.00;0.000;0.000
01004;7591519001334;AMLODIPINA 5MG X 10 TAB. CALOX;325;454;130;CALOX;36.78;36.78;MEDICAMENTOS;2026-11-25;AMLODIPINA;0.00;0.00;0.000;0.000
75648;7591585278166;AMLODIPINA 5MG X 30 COMP LETI;1;372;134;LETI;75.22;75.22;MEDICAMENTOS;2026-11-25;AMLODIPINA;0.00;0.00;0.000;0.000
7556;7597758000756;AMLODIPINA 5MG X 30 TAB ALESS PHARMACEUTICALS;619;267;0;ALESS;36.98;36.98;ESPECIALES;2024-11-25;AMLODIPINA;0.00;0.00;0.000;0.000
220322;8903726266663;AMLODIPINA 5MG X 30 TAB BIUMAK;62;34;17;BIUMAK PHARMACEUTICALS;56.59;56.59;MEDICAMENTOS;2025-10-25;AMLODIPINA;0.00;0.00;0.000;0.000
2001006;7591519001655;AMLODIPINA 5MG X 30 TAB. CALOX;234;324;238;CALOX;73.28;73.28;MEDICAMENTOS;2027-11-25;AMLODIPINA;0.00;0.00;0.000;0.000
00513;7591585278173;AMLODIPINA COMP 10MG X 30 GENVEN;145;173;4;LETI;86.06;86.06;MEDICAMENTOS;2026-02-25;AMLODIPINA;0.00;0.00;0.000;0.000
